Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778449895,100,POST,POST /api/v1/auth/login,1.000000,1.000000,140,140,140,140,140,150,150,150,150,150,150,26,26,140.0,138.1361715,131.54304200000055,149.35162500000132,42.0
1778449895,100,POST,POST /api/v1/gate/validate,18.200000,0.000000,4,4,5,5,6,8,10,11,12,12,12,338,0,4,6.935424547337302,1.6799590000005082,50.068290999999654,61.0
1778449895,100,POST,POST /api/v1/surveys,3.600000,0.000000,10,12,12,13,14,22,34,34,34,34,34,60,0,11,14.508620133333363,7.81087500000055,47.02345799999996,272.8
1778449895,100,POST,STRESS POST /api/v1/gate/validate,163.600000,0.000000,4,4,4,5,5,6,8,9,30,32,32,2973,0,4,4.727894184998302,1.571374999997488,47.407999999999895,61.0
1778449895,100,,Aggregated,189.000000,3.600000,4,4,5,5,6,8,11,16,140,150,150,3440,69,4,6.185739012790697,1.571374999997488,149.35162500000132,65.28808139534884
1778449896,100,GET,GET /api/v1/analytics/campus-summary,2.600000,2.600000,7,8,9,11,14,15,31,31,31,31,31,48,48,7,9.504103333333475,4.528874999998322,30.736209000000514,120.0
1778449896,100,POST,POST /api/v1/auth/login,1.200000,1.200000,140,140,140,140,140,150,150,150,150,150,150,27,27,140.0,137.9967885925926,131.54304200000055,149.35162500000132,42.0
1778449896,100,POST,POST /api/v1/gate/validate,18.400000,0.000000,4,4,5,5,6,8,10,11,12,12,12,353,0,4,6.812920084985859,1.6799590000005082,50.068290999999654,61.0
1778449896,100,POST,POST /api/v1/surveys,3.400000,0.000000,10,10,11,12,14,22,34,34,34,34,34,65,0,11,13.990492953846156,6.819207999999577,47.02345799999996,272.81538461538463
1778449896,100,POST,STRESS POST /api/v1/gate/validate,164.000000,0.000000,4,4,4,5,5,6,8,9,30,32,32,3139,0,4,4.6932447687161325,1.571374999997488,47.407999999999895,61.0
1778449896,100,,Aggregated,189.600000,3.800000,4,4,5,5,6,8,10,15,140,150,150,3632,75,4,6.120195047632161,1.571374999997488,149.35162500000132,65.42924008810573
1778449897,100,GET,GET /api/v1/analytics/campus-summary,2.400000,2.400000,7,8,9,11,15,18,31,31,31,31,31,50,50,7,9.594266700000063,4.528874999998322,30.736209000000514,120.0
1778449897,100,POST,POST /api/v1/auth/login,1.100000,1.100000,140,140,140,140,140,150,150,150,150,150,150,27,27,140.0,137.9967885925926,131.54304200000055,149.35162500000132,42.0
1778449897,100,POST,POST /api/v1/gate/validate,18.100000,0.000000,4,4,4,5,6,7,8,10,11,11,11,372,0,4,6.6672002688172265,1.6799590000005082,50.068290999999654,61.0
1778449897,100,POST,POST /api/v1/surveys,3.300000,0.000000,9,10,10,12,14,22,34,34,34,34,34,71,0,11,13.610500619718291,6.819207999999577,47.02345799999996,272.8732394366197
1778449897,100,POST,STRESS POST /api/v1/gate/validate,163.100000,0.000000,4,4,4,5,5,6,8,8,30,32,32,3307,0,4,4.655786159963692,1.571374999997488,47.407999999999895,61.0
1778449897,100,,Aggregated,188.000000,3.500000,4,4,5,5,6,7,10,19,140,150,150,3827,77,4,6.022695453880322,1.571374999997488,149.35162500000132,65.56754638097726
1778449898,100,GET,GET /api/v1/analytics/campus-summary,2.900000,2.900000,7,8,9,9,15,18,31,31,31,31,31,53,53,7,9.437125018868052,4.528874999998322,30.736209000000514,120.0
1778449898,100,POST,POST /api/v1/auth/login,1.200000,1.200000,140,140,140,140,140,150,150,150,150,150,150,27,27,140.0,137.9967885925926,131.54304200000055,149.35162500000132,42.0
1778449898,100,POST,POST /api/v1/gate/validate,17.400000,0.000000,3,4,4,5,5,7,8,10,11,11,11,389,0,4,6.515425015424223,1.6799590000005082,50.068290999999654,61.0
1778449898,100,POST,POST /api/v1/surveys,3.400000,0.000000,9,10,10,11,13,15,34,34,34,34,34,72,0,11,13.578860569444405,6.819207999999577,47.02345799999996,272.875
1778449898,100,POST,STRESS POST /api/v1/gate/validate,163.700000,0.000000,4,4,4,5,5,6,8,8,30,32,32,3467,0,4,4.597184043841924,1.571374999997488,47.407999999999895,61.0
1778449898,100,,Aggregated,188.600000,4.100000,4,4,5,5,6,7,10,18,140,150,150,4008,80,4,5.907359353792422,1.571374999997488,149.35162500000132,65.45833333333333
1778449899,100,GET,GET /api/v1/analytics/campus-summary,2.600000,2.600000,6,7,8,9,12,15,18,18,18,18,18,56,56,7,9.323660000000116,3.8737920000002646,30.736209000000514,120.0
1778449899,100,POST,POST /api/v1/auth/login,1.100000,1.100000,130,140,140,140,140,150,150,150,150,150,150,28,28,140.0,137.8391012142858,131.54304200000055,149.35162500000132,42.0
1778449899,100,POST,POST /api/v1/gate/validate,17.900000,0.000000,4,4,5,5,6,6,8,10,11,11,11,410,0,4,6.402029870731764,1.6799590000005082,50.068290999999654,61.0
1778449899,100,POST,POST /api/v1/surveys,3.600000,0.000000,9,10,10,11,12,13,15,15,15,15,15,77,0,10,13.315825233766194,6.819207999999577,47.02345799999996,272.87012987012986
1778449899,100,POST,STRESS POST /api/v1/gate/validate,164.900000,0.000000,4,4,4,5,5,6,7,8,19,19,19,3634,0,4,4.562229007154637,1.571374999997488,47.407999999999895,61.0
1778449899,100,,Aggregated,190.100000,3.700000,4,4,5,5,6,7,9,12,140,150,150,4205,84,4,5.85277307871582,1.571374999997488,149.35162500000132,65.53888228299644
1778449900,100,GET,GET /api/v1/analytics/campus-summary,2.800000,2.800000,6,7,8,10,15,16,18,18,18,18,18,60,60,7,9.191211833333432,3.7071669999981793,30.736209000000514,120.0
1778449900,100,POST,POST /api/v1/auth/login,1.000000,1.000000,130,140,140,140,140,150,150,150,150,150,150,31,31,140.0,137.4200457096775,131.11033299999875,149.35162500000132,42.0
1778449900,100,POST,POST /api/v1/gate/validate,17.300000,0.000000,3,4,4,5,6,6,8,11,25,25,25,425,0,4,6.335803322352985,1.6799590000005082,50.068290999999654,61.0
1778449900,100,POST,POST /api/v1/surveys,3.300000,0.000000,9,10,10,10,12,13,15,15,15,15,15,81,0,10,13.085301962962912,6.819207999999577,47.02345799999996,272.85185185185185
