Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778730587,50,,Aggregated,94.000000,2.300000,3,4,4,4,5,8,13,130,160,160,160,1801,44,4,6.671735173792297,1.56529200000044,204.54241699999986,66.63131593559133
1778730588,50,GET,GET /api/v1/analytics/campus-summary,1.600000,1.600000,8,8,10,10,10,13,13,13,13,13,13,25,25,9,16.691110039999742,3.868832999998517,122.3140840000001,120.0
1778730588,50,POST,POST /api/v1/auth/login,0.900000,0.900000,140,140,140,150,160,160,160,160,160,160,160,20,20,140.0,149.8494250999999,129.95062499999932,204.54241699999986,42.0
1778730588,50,POST,POST /api/v1/gate/validate,7.500000,0.000000,3,4,4,4,5,6,13,27,27,27,27,170,0,4,6.311433611764624,1.8755420000005074,52.61300000000002,61.0
1778730588,50,POST,POST /api/v1/surveys,1.800000,0.000000,10,11,12,13,16,18,18,18,18,18,18,44,0,11,14.817099409090833,6.953124999999005,54.96283299999938,272.75
1778730588,50,POST,STRESS POST /api/v1/gate/validate,82.400000,0.000000,3,4,4,4,5,6,8,28,46,46,46,1635,0,4,4.594980221406683,1.56529200000044,47.59291699999979,61.0
1778730588,50,,Aggregated,94.200000,2.500000,3,4,4,4,5,8,27,130,160,160,160,1894,45,4,6.680018480992553,1.56529200000044,204.54241699999986,66.4973600844773
1778730589,50,GET,GET /api/v1/analytics/campus-summary,1.500000,1.500000,8,8,8,10,13,13,13,13,13,13,13,26,26,9,16.26445196153818,3.868832999998517,122.3140840000001,120.0
1778730589,50,POST,POST /api/v1/auth/login,1.100000,1.100000,140,140,140,150,160,160,160,160,160,160,160,22,22,140.0,148.45749254545447,129.95062499999932,204.54241699999986,42.0
1778730589,50,POST,POST /api/v1/gate/validate,7.500000,0.000000,3,4,4,4,5,9,13,27,27,27,27,177,0,4,6.2332206045197225,1.8755420000005074,52.61300000000002,61.0
